playername,year,realERA,adjustedERA,diff
Herb Pennock,1931,4.28,3.50,0.78
Sam Gray,1931,5.35,4.58,0.77
Ray Kremer,1931,3.39,2.63,0.76
Earl Whitehill,1931,4.08,3.35,0.73
Heinie Meine,1931,3.02,2.29,0.73
Carl Hubbell,1931,2.81,2.09,0.72
Tommy Thomas,1931,4.85,4.15,0.70
Willis Hudlin,1931,4.47,3.78,0.69
Larry French,1931,3.28,2.61,0.67
Tom Zachary,1931,2.90,2.26,0.64
Lefty Stewart,1931,4.51,3.91,0.60
Ray Benge,1931,3.06,2.47,0.59
Lefty Grove,1931,1.94,1.40,0.54
Ray Kolp,1930,4.55,2.20,2.35
Jakie May,1930,5.12,2.81,2.31
Heinie Meine,1930,6.04,3.86,2.18
Pete Donohue,1930,6.13,4.48,1.65
Benny Frey,1930,4.60,2.99,1.61
Hank Johnson,1930,4.43,2.85,1.58
Guy Bush,1930,5.95,4.38,1.57
Roy Mahaffey,1930,4.37,2.82,1.55
George Blaeholder,1930,4.67,3.14,1.53
Bill Shores,1930,3.93,2.45,1.48
Sam Gray,1930,5.86,4.39,1.47
Roy Sherid,1930,5.12,3.66,1.46
Sad Sam Jones,1930,4.03,2.60,1.43
Clarence Mitchell,1930,4.14,2.73,1.41
Ad Liska,1930,3.53,2.14,1.39
Mel Harder,1930,4.74,3.35,1.39
Syl Johnson,1930,4.90,3.56,1.34
Claude Willoughby,1930,8.34,7.00,1.34
Herb Pennock,1930,4.76,3.43,1.33
Eppa Rixey,1930,5.45,4.16,1.29
Watty Clark,1930,4.66,3.37,1.29
Larry Benton,1930,5.68,4.39,1.29
Phil Collins,1930,4.57,3.29,1.28
Flint Rhem,1930,4.38,3.12,1.26
Bud Teachout,1930,4.47,3.22,1.25
Red Lucas,1930,5.36,4.11,1.25
Ben Cantwell,1930,4.77,3.53,1.24
Rube Walberg,1930,4.80,3.57,1.23
Les Sweetland,1930,7.28,6.07,1.21
Earl Whitehill,1930,4.51,3.31,1.20
Jesse Haines,1930,4.40,3.22,1.18
Carl Hubbell,1930,4.19,3.02,1.17
Red Ruffing,1930,4.62,3.45,1.17
Freddie Fitzsimmons,1930,4.34,3.18,1.16
Firpo Marberry,1930,4.01,2.86,1.15
Ray Benge,1930,5.44,4.31,1.13
Bob Smith,1930,4.51,3.39,1.12
Burleigh Grimes,1930,4.23,3.13,1.10
Dolf Luque,1930,4.59,3.49,1.10
Ed Wells,1930,5.16,4.07,1.09
Lloyd Brown,1930,4.58,3.50,1.08
Chief Hogsett,1930,5.64,4.57,1.07
Sheriff Blake,1930,4.95,3.90,1.05
Charlie Root,1930,4.18,3.13,1.05
Jack Russell,1930,5.25,4.20,1.05
Waite Hoyt,1930,4.73,3.71,1.02
George Pipgras,1930,4.60,3.61,0.99
Jumbo Elliott,1930,4.13,3.15,0.98
Pat Caraway,1930,3.83,2.86,0.97
Bill Hallahan,1930,4.51,3.54,0.97
Socks Seibold,1930,4.18,3.22,0.96
Bump Hadley,1930,3.90,2.94,0.96
Dick Coffman,1930,4.76,3.81,0.95
Clint Brown,1930,4.56,3.61,0.95
Ted Lyons,1930,3.80,2.86,0.94
Tom Zachary,1930,4.59,3.65,0.94
Red Faber,1930,3.91,2.98,0.93
Willis Hudlin,1930,4.81,3.91,0.90
General Crowder,1930,3.96,3.07,0.89
Hod Lisenbee,1930,4.44,3.56,0.88
Bill Sherdel,1930,5.05,4.17,0.88
Rip Collins,1930,4.31,3.44,0.87
Milt Gaston,1930,3.92,3.05,0.87
Danny MacFayden,1930,4.28,3.43,0.85
Larry French,1930,4.26,3.43,0.83
Erv Brame,1930,4.57,3.75,0.82
Dazzy Vance,1930,2.43,1.62,0.81
Ray Kremer,1930,4.90,4.10,0.80
Wes Ferrell,1930,3.32,2.54,0.78
Bill Walker,1930,3.94,3.19,0.75
George Uhle,1930,3.70,2.97,0.73
Tommy Thomas,1930,4.74,4.02,0.72
Lefty Stewart,1930,3.61,2.89,0.72
Pat Malone,1930,4.04,3.32,0.72
Ray Phelps,1930,4.25,3.56,0.69
Vic Sorrell,1930,3.94,3.25,0.69
George Earnshaw,1930,4.37,3.71,0.66
Lefty Grove,1930,2.55,1.94,0.61
Dolf Luque,1929,4.47,2.55,1.92
Bill Sherdel,1929,6.15,4.39,1.76
Myles Thomas,1929,4.09,2.33,1.76
Bobby Burke,1929,4.81,3.07,1.74
Ed Brandt,1929,4.91,3.28,1.63
Clise Dudley,1929,5.54,3.97,1.57
Lloyd Brown,1929,3.69,2.13,1.56
Jesse Haines,1929,5.60,4.06,1.54
Syl Johnson,1929,3.73,2.21,1.52
Roy Sherid,1929,3.49,2.03,1.46
Garland Braxton,1929,4.54,3.17,1.37
Ray Benge,1929,5.88,4.52,1.36
Ed Morris,1929,4.40,3.06,1.34
Ben Cantwell,1929,4.69,3.38,1.31
Hal Haid,1929,4.02,2.72,1.30
Ray Moss,1929,4.13,2.83,1.30
Socks Seibold,1929,4.92,3.63,1.29
Lefty Stewart,1929,3.50,2.22,1.28
Jakie May,1929,4.83,3.55,1.28
Rip Collins,1929,3.97,2.70,1.27
Ed Walsh,1929,5.18,3.97,1.21
Doug McWeeny,1929,6.53,5.32,1.21
Bump Hadley,1929,5.36,4.18,1.18
Ownie Carroll,1929,4.70,3.56,1.14
Pete Donohue,1929,5.34,4.20,1.14
Percy Jones,1929,3.92,2.79,1.13
George Blaeholder,1929,4.24,3.13,1.11
George Uhle,1929,4.15,3.06,1.09
Les Sweetland,1929,5.37,4.28,1.09
Eppa Rixey,1929,4.15,3.08,1.07
Jake Miller,1929,3.55,2.49,1.06
Pete Alexander,1929,3.75,2.69,1.06
Jack Quinn,1929,4.22,3.17,1.05
Herb Pennock,1929,4.87,3.86,1.01
Waite Hoyt,1929,4.04,3.03,1.01
Pat Malone,1929,3.61,2.61,1.00
Erv Brame,1929,4.50,3.52,0.98
Vic Sorrell,1929,5.03,4.05,0.98
Guy Bush,1929,4.09,3.12,0.97
Wes Ferrell,1929,3.73,2.78,0.95
Jack Russell,1929,4.02,3.07,0.95
Dazzy Vance,1929,3.69,2.74,0.95
General Crowder,1929,4.07,3.12,0.95
Larry Benton,1929,4.13,3.18,0.95
Freddie Fitzsimmons,1929,4.17,3.23,0.94
Ted Lyons,1929,3.91,2.97,0.94
Jesse Petty,1929,4.00,3.08,0.92
Sheriff Blake,1929,4.46,3.55,0.91
Clarence Mitchell,1929,4.33,3.42,0.91
Ray Kremer,1929,4.39,3.49,0.90
Milt Gaston,1929,3.75,2.85,0.90
George Pipgras,1929,4.59,3.70,0.89
Bob Smith,1929,4.85,3.97,0.88
Ed Wells,1929,4.18,3.31,0.87
Danny MacFayden,1929,3.52,2.66,0.86
Joe Shaute,1929,4.09,3.25,0.84
Sad Sam Jones,1929,3.88,3.06,0.82
Red Lucas,1929,3.63,2.82,0.81
Red Ruffing,1929,4.80,4.00,0.80
Claude Willoughby,1929,4.95,4.16,0.79
Sam Gray,1929,3.69,2.91,0.78
Earl Whitehill,1929,4.57,3.80,0.77
Burleigh Grimes,1929,3.00,2.26,0.74
George Earnshaw,1929,3.16,2.42,0.74
Carl Hubbell,1929,3.86,3.14,0.72
Firpo Marberry,1929,2.86,2.15,0.71
Willis Hudlin,1929,3.37,2.67,0.70
Red Faber,1929,3.85,3.16,0.69
Bill Walker,1929,3.28,2.60,0.68
Tommy Thomas,1929,3.16,2.48,0.68
Lefty Grove,1929,2.88,2.20,0.68
Rube Walberg,1929,3.60,2.96,0.64
Watty Clark,1929,3.66,3.13,0.53
Charlie Root,1929,3.52,3.01,0.51
Pete Donohue,1928,4.96,3.20,1.76
Lefty Stewart,1928,4.94,3.25,1.69
Ted Blankenship,1928,4.70,3.02,1.68
Kent Greenfield,1928,6.24,4.62,1.62
Jake Miller,1928,4.37,2.80,1.57
Alex Ferguson,1928,6.81,5.25,1.56
Milt Gaston,1928,5.43,3.93,1.50
Fred Fussell,1928,4.05,2.56,1.49
Vic Aldridge,1928,4.88,3.40,1.48
George Grant,1928,4.39,2.91,1.48
Clarence Mitchell,1928,3.40,1.99,1.41
Percy Jones,1928,4.72,3.31,1.41
Les Sweetland,1928,6.31,4.93,1.38
Sam Gibson,1928,5.48,4.15,1.33
Vic Sorrell,1928,4.98,3.70,1.28
Tom Zachary,1928,5.05,3.78,1.27
Bob Smith,1928,4.13,2.87,1.26
Watty Clark,1928,2.95,1.71,1.24
Virgil Barnes,1928,5.33,4.09,1.24
Red Lucas,1928,3.12,1.91,1.21
Jumbo Elliott,1928,3.93,2.74,1.19
Carl Hubbell,1928,3.21,2.03,1.18
Flint Rhem,1928,4.00,2.83,1.17
George Blaeholder,1928,4.66,3.52,1.14
George Earnshaw,1928,4.16,3.03,1.13
Earl Whitehill,1928,4.36,3.28,1.08
Sheriff Blake,1928,2.55,1.50,1.05
Howard Ehmke,1928,3.38,2.34,1.04
Art Nehf,1928,2.57,1.53,1.04
Dolf Luque,1928,3.63,2.63,1.00
Ed Brandt,1928,4.90,3.92,0.98
Ted Lyons,1928,4.14,3.17,0.97
Jesse Petty,1928,4.01,3.06,0.95
Grady Adkins,1928,3.98,3.03,0.95
Hank Johnson,1928,3.60,2.65,0.95
Ray Benge,1928,4.60,3.65,0.95
Guy Bush,1928,3.67,2.73,0.94
Red Ruffing,1928,4.09,3.16,0.93
Danny MacFayden,1928,4.71,3.78,0.93
George Uhle,1928,4.23,3.32,0.91
Jimmy Ring,1928,6.22,5.31,0.91
Sad Sam Jones,1928,3.00,2.09,0.91
Bill Sherdel,1928,3.10,2.19,0.91
Waite Hoyt,1928,3.52,2.63,0.89
Jesse Haines,1928,3.25,2.37,0.88
Charlie Root,1928,3.37,2.50,0.87
Rube Walberg,1928,3.62,2.75,0.87
Jack Russell,1928,3.64,2.78,0.86
Willis Hudlin,1928,4.58,3.73,0.85
Ownie Carroll,1928,3.34,2.50,0.84
Red Faber,1928,3.84,3.00,0.84
Ed Morris,1928,3.50,2.66,0.84
Doug McWeeny,1928,3.20,2.38,0.82
Herb Pennock,1928,2.67,1.86,0.81
Pat Malone,1928,2.96,2.16,0.80
Jack Ogden,1928,4.11,3.31,0.80
Bump Hadley,1928,3.53,2.74,0.79
Art Delaney,1928,4.55,3.77,0.78
Freddie Fitzsimmons,1928,3.91,3.14,0.77
Sam Gray,1928,3.34,2.58,0.76
Joe Shaute,1928,3.94,3.19,0.75
Garland Braxton,1928,2.56,1.82,0.74
Ray Kolp,1928,3.33,2.59,0.74
Burleigh Grimes,1928,3.40,2.67,0.73
Ray Kremer,1928,4.33,3.61,0.72
Joe Genewich,1928,3.57,2.86,0.71
Lefty Grove,1928,2.53,1.82,0.71
Tommy Thomas,1928,3.18,2.49,0.69
Carmen Hill,1928,3.67,2.99,0.68
General Crowder,1928,3.59,2.91,0.68
Pete Alexander,1928,3.31,2.66,0.65
Eppa Rixey,1928,3.52,2.89,0.63
Jack Quinn,1928,2.79,2.18,0.61
Dazzy Vance,1928,2.10,1.58,0.52
George Pipgras,1928,3.31,2.83,0.48
Larry Benton,1928,2.64,2.17,0.47
Del Lundgren,1927,6.07,3.84,2.23
Tony Welzer,1927,5.04,3.12,1.92
Walter Johnson,1927,5.10,3.32,1.78
General Crowder,1927,5.90,4.12,1.78
Hugh McQuillan,1927,4.90,3.15,1.75
Elam Vangilder,1927,4.50,2.83,1.67
Red Ruffing,1927,4.84,3.18,1.66
Red Faber,1927,4.35,2.69,1.66
Joe Genewich,1927,3.92,2.41,1.51
Lefty Stewart,1927,4.15,2.65,1.50
Jumbo Elliott,1927,3.24,1.74,1.50
Danny MacFayden,1927,4.57,3.13,1.44
Charlie Robertson,1927,4.73,3.30,1.43
Slim Harriss,1927,4.12,2.69,1.43
George Uhle,1927,4.60,3.22,1.38
Ernie Wingard,1927,5.80,4.44,1.36
Howard Ehmke,1927,4.15,2.80,1.35
Sarge Connally,1927,4.39,3.08,1.31
Bill Doak,1927,3.44,2.17,1.27
Ownie Carroll,1927,4.04,2.77,1.27
Eddie Rommel,1927,2.98,1.74,1.24
George Pipgras,1927,4.23,3.00,1.23
Sad Sam Jones,1927,4.38,3.17,1.21
Ken Holloway,1927,4.09,2.91,1.18
Johnny Werts,1927,4.13,2.96,1.17
Tom Zachary,1927,4.38,3.24,1.14
Red Lucas,1927,3.19,2.06,1.13
Flint Rhem,1927,4.44,3.31,1.13
Hub Pruett,1927,5.74,4.67,1.07
Dutch Ulrich,1927,3.05,1.98,1.07
Pete Donohue,1927,4.00,2.94,1.06
Willis Hudlin,1927,4.25,3.20,1.05
Sloppy Thurston,1927,4.49,3.45,1.04
Dutch Ruether,1927,3.33,2.33,1.00
Hal Wiltse,1927,5.12,4.12,1.00
Milt Gaston,1927,4.77,3.80,0.97
Sheriff Blake,1927,3.11,2.16,0.95
Jack Scott,1927,4.88,3.95,0.93
Guy Bush,1927,3.29,2.38,0.91
Jack Quinn,1927,3.12,2.21,0.91
Rip Collins,1927,4.73,3.82,0.91
Eppa Rixey,1927,3.61,2.70,0.91
Garland Buckeye,1927,3.72,2.82,0.90
Jake Miller,1927,3.05,2.15,0.90
Sam Gibson,1927,3.83,2.94,0.89
Tommy Thomas,1927,3.01,2.13,0.88
Kent Greenfield,1927,3.74,2.87,0.87
Dolf Luque,1927,3.29,2.43,0.86
Virgil Barnes,1927,3.89,3.03,0.86
Herb Pennock,1927,3.03,2.17,0.86
Doug McWeeny,1927,3.52,2.66,0.86
Jesse Haines,1927,2.81,1.96,0.85
Larry Benton,1927,4.21,3.36,0.85
Jakie May,1927,3.16,2.32,0.84
Bill Sherdel,1927,3.64,2.81,0.83
Hal Carlson,1927,3.42,2.61,0.81
Carmen Hill,1927,3.23,2.42,0.81
Freddie Fitzsimmons,1927,3.61,2.82,0.79
Rube Walberg,1927,4.04,3.25,0.79
Ted Blankenship,1927,5.00,4.21,0.79
Burleigh Grimes,1927,3.69,2.91,0.78
Alex Ferguson,1927,4.84,4.06,0.78
Pete Alexander,1927,2.45,1.68,0.77
Hod Lisenbee,1927,3.79,3.05,0.74
Earl Whitehill,1927,3.48,2.75,0.73
Jesse Petty,1927,2.88,2.15,0.73
Bump Hadley,1927,2.84,2.12,0.72
Lil Stoner,1927,4.06,3.36,0.70
Lefty Grove,1927,3.26,2.59,0.67
Urban Shocker,1927,2.75,2.08,0.67
Lee Meadows,1927,3.22,2.56,0.66
Ray Kremer,1927,2.41,1.75,0.66
Vic Aldridge,1927,4.29,3.63,0.66
Waite Hoyt,1927,2.66,2.04,0.62
Dazzy Vance,1927,2.73,2.12,0.61
Ted Lyons,1927,2.68,2.08,0.60
Charlie Root,1927,3.73,3.14,0.59
Joe Shaute,1927,3.97,3.39,0.58
Bob Smith,1927,3.57,3.09,0.48
Guy Bush,1926,3.09,1.00,2.09
Claude Willoughby,1926,6.66,4.63,2.03
Jakie May,1926,3.11,1.34,1.77
Elam Vangilder,1926,5.04,3.38,1.66
Sheriff Blake,1926,3.65,2.05,1.60
James Edwards,1926,3.19,1.67,1.52
Garland Buckeye,1926,3.79,2.29,1.50
Red Ruffing,1926,4.94,3.52,1.42
Jesse Barnes,1926,5.09,3.70,1.39
Bob Smith,1926,3.92,2.54,1.38
Rube Walberg,1926,3.14,1.77,1.37
Bob McGraw,1926,4.78,3.42,1.36
Jesse Haines,1926,3.42,2.11,1.31
Dazzy Vance,1926,3.93,2.67,1.26
Red Faber,1926,3.32,2.07,1.25
Jack Quinn,1926,3.53,2.29,1.24
Bullet Joe Bush,1926,4.75,3.54,1.21
Percy Jones,1926,2.93,1.72,1.21
Sad Sam Jones,1926,5.39,4.21,1.18
Ted Wingfield,1926,4.66,3.48,1.18
Hugh McQuillan,1926,3.82,2.67,1.15
Vic Keen,1926,4.42,3.30,1.12
Ed Wells,1926,4.41,3.31,1.10
Sherry Smith,1926,3.77,2.68,1.09
Dutch Ruether,1926,4.38,3.30,1.08
Lil Stoner,1926,5.67,4.59,1.08
Larry Benton,1926,3.79,2.72,1.07
Sam Gibson,1926,3.66,2.60,1.06
Kent Greenfield,1926,4.19,3.15,1.04
Clarence Mitchell,1926,4.93,3.90,1.03
Ernie Wingard,1926,3.91,2.89,1.02
Jimmy Ring,1926,4.65,3.64,1.01
Burleigh Grimes,1926,3.71,2.70,1.01
Joe Shaute,1926,3.80,2.79,1.01
Howard Ehmke,1926,3.96,2.96,1.00
Wayland Dean,1926,4.61,3.62,0.99
Johnny Werts,1926,3.56,2.59,0.97
Lee Meadows,1926,4.04,3.07,0.97
Jack Scott,1926,4.20,3.24,0.96
Waite Hoyt,1926,4.30,3.35,0.95
Paul Zahniser,1926,4.70,3.76,0.94
Doug McWeeny,1926,3.30,2.38,0.92
Vic Aldridge,1926,4.12,3.20,0.92
Tommy Thomas,1926,3.99,3.07,0.92
Hal Wiltse,1926,4.36,3.45,0.91
Ted Blankenship,1926,3.68,2.78,0.90
Virgil Barnes,1926,2.97,2.08,0.89
Tony Kaufmann,1926,3.15,2.26,0.89
Earl Whitehill,1926,4.09,3.21,0.88
Ted Lyons,1926,2.98,2.11,0.87
Joe Genewich,1926,3.82,2.96,0.86
Bill Sherdel,1926,3.60,2.76,0.84
Pete Alexander,1926,2.99,2.16,0.83
Pete Donohue,1926,3.65,2.82,0.83
Hal Carlson,1926,3.13,2.31,0.82
Dutch Levsen,1926,3.34,2.53,0.81
Jesse Petty,1926,2.87,2.06,0.81
Dolf Luque,1926,3.33,2.53,0.80
Eddie Rommel,1926,2.94,2.15,0.79
Flint Rhem,1926,3.17,2.38,0.79
Urban Shocker,1926,3.38,2.60,0.78
Slim Harriss,1926,4.25,3.50,0.75
Milt Gaston,1926,4.21,3.47,0.74
Herb Pennock,1926,3.62,2.88,0.74
Ray Kremer,1926,2.63,1.96,0.67
Walter Johnson,1926,3.66,2.99,0.67
Carl Mays,1926,2.87,2.21,0.66
Stan Coveleski,1926,3.01,2.36,0.65
Charlie Root,1926,2.51,1.87,0.64
Emil Yde,1926,3.26,2.67,0.59
George Uhle,1926,2.81,2.25,0.56
Tom Zachary,1926,3.58,3.03,0.55
Eppa Rixey,1926,3.43,2.89,0.54
Freddie Fitzsimmons,1926,3.46,2.93,0.53
Lefty Grove,1926,2.48,2.00,0.48
Leo Dickerman,1925,5.79,3.80,1.99
Ken Holloway,1925,4.79,2.82,1.97
Joe Shaute,1925,5.17,3.24,1.93
Art Decatur,1925,4.93,3.02,1.91
Dutch Leonard,1925,4.44,2.65,1.79
Charlie Robertson,1925,4.94,3.23,1.71
Rube Benton,1925,4.03,2.34,1.69
Paul Zahniser,1925,5.73,4.05,1.68
Garland Buckeye,1925,3.19,1.60,1.59
Dave Danforth,1925,4.67,3.14,1.53
Allen Sothoron,1925,3.99,2.50,1.49
Lil Stoner,1925,4.54,3.06,1.48
Ernie Wingard,1925,6.24,4.79,1.45
Jesse Petty,1925,5.08,3.64,1.44
Jack Bentley,1925,5.06,3.64,1.42
Duster Mails,1925,4.43,3.04,1.39
Rube Walberg,1925,5.07,3.73,1.34
Johnny Morrison,1925,4.55,3.22,1.33
Jesse Haines,1925,4.63,3.31,1.32
Flint Rhem,1925,5.17,3.85,1.32
Art Reinhart,1925,3.01,1.78,1.23
Tiny Osborne,1925,4.88,3.66,1.22
Guy Bush,1925,4.71,3.50,1.21
Rip Collins,1925,4.77,3.59,1.18
Lefty Grove,1925,5.21,4.04,1.17
Joe Genewich,1925,3.65,2.49,1.16
Tony Kaufmann,1925,4.26,3.12,1.14
Art Nehf,1925,4.16,3.03,1.13
Sherry Smith,1925,4.70,3.57,1.13
Clarence Mitchell,1925,5.01,3.90,1.11
Ted Blankenship,1925,2.85,1.74,1.11
Sloppy Thurston,1925,6.25,5.15,1.10
Red Ruffing,1925,4.93,3.87,1.06
Sheriff Blake,1925,4.71,3.68,1.03
Johnny Cooney,1925,3.58,2.55,1.03
Kent Greenfield,1925,3.73,2.70,1.03
Burleigh Grimes,1925,5.08,4.05,1.03
Bob Shawkey,1925,3.90,2.89,1.01
Joe Giard,1925,4.43,3.42,1.01
Dixie Davis,1925,4.60,3.60,1.00
Skinny Graham,1925,4.35,3.36,0.99
Eddie Rommel,1925,3.98,3.00,0.98
Jesse Barnes,1925,4.46,3.48,0.98
Sam Gray,1925,3.34,2.37,0.97
Larry Benton,1925,2.70,1.74,0.96
Sad Sam Jones,1925,4.41,3.45,0.96
Ted Lyons,1925,3.12,2.17,0.95
Jake Miller,1925,3.27,2.32,0.95
Rube Ehrhardt,1925,4.70,3.76,0.94
Virgil Barnes,1925,3.51,2.58,0.93
Earl Whitehill,1925,4.72,3.80,0.92
Bill Sherdel,1925,3.24,2.32,0.92
Vic Aldridge,1925,3.75,2.83,0.92
Tom Zachary,1925,3.72,2.81,0.91
Bullet Joe Bush,1925,5.10,4.20,0.90
Red Faber,1925,3.65,2.78,0.87
Hal Carlson,1925,4.19,3.33,0.86
Emil Yde,1925,4.03,3.17,0.86
George Uhle,1925,3.85,2.99,0.86
Dazzy Vance,1925,3.49,2.64,0.85
Ted Wingfield,1925,4.29,3.45,0.84
Benn Karr,1925,4.89,4.06,0.83
Milt Gaston,1925,4.51,3.69,0.82
Pete Alexander,1925,3.36,2.55,0.81
Jimmy Ring,1925,4.40,3.60,0.80
Howard Ehmke,1925,3.80,3.00,0.80
Jack Quinn,1925,4.20,3.41,0.79
Waite Hoyt,1925,4.04,3.26,0.78
Hooks Dauss,1925,3.63,2.85,0.78
Jack Scott,1925,3.37,2.61,0.76
Wilbur Cooper,1925,4.74,3.98,0.76
Dutch Ruether,1925,3.68,2.93,0.75
Walter Johnson,1925,3.09,2.37,0.72
Pete Donohue,1925,3.13,2.43,0.70
Slim Harriss,1925,3.39,2.70,0.69
Ray Kremer,1925,3.50,2.81,0.69
Stan Coveleski,1925,2.88,2.20,0.68
Urban Shocker,1925,3.35,2.67,0.68
Lee Meadows,1925,3.52,2.86,0.66
Herb Pennock,1925,2.84,2.18,0.66
Eppa Rixey,1925,2.90,2.31,0.59
Dolf Luque,1925,2.66,2.07,0.59
John Martina,1924,4.63,2.60,2.03
Dennis Burns,1924,5.26,3.33,1.93
Bill Piercy,1924,6.18,4.45,1.73
Bill Doak,1924,3.19,1.65,1.54
Tim McNamara,1924,5.33,3.79,1.54
Sam Gray,1924,3.98,2.48,1.50
Leo Dickerman,1924,3.30,1.95,1.35
Curt Fullerton,1924,4.42,3.13,1.29
Whitey Glazner,1924,6.05,4.81,1.24
Ted Lyons,1924,4.98,3.76,1.22
Hal Carlson,1924,4.56,3.37,1.19
Elmer Jacobs,1924,3.72,2.55,1.17
Dutch Ruether,1924,3.93,2.77,1.16
Dixie Davis,1924,4.67,3.53,1.14
Dave Danforth,1924,4.46,3.35,1.11
Curly Ogden,1924,2.71,1.60,1.11
Emil Yde,1924,2.87,1.76,1.11
Art Nehf,1924,3.92,2.83,1.09
Jack Quinn,1924,3.26,2.17,1.09
Lil Stoner,1924,4.65,3.57,1.08
Red Faber,1924,3.88,2.80,1.08
Clarence Mitchell,1924,5.72,4.65,1.07
Johnny Cooney,1924,3.08,2.03,1.05
Stan Baumgartner,1924,2.90,1.88,1.02
Fred Heimach,1924,4.54,3.52,1.02
Jack Bentley,1924,3.96,2.96,1.00
Joe Genewich,1924,5.40,4.41,0.99
Sad Sam Jones,1924,3.23,2.24,0.99
Wayland Dean,1924,4.69,3.72,0.97
Bill Hubbell,1924,5.20,4.24,0.96
Rube Benton,1924,2.81,1.85,0.96
Johnny Morrison,1924,4.16,3.21,0.95
Vic Keen,1924,3.69,2.75,0.94
Allen Sothoron,1924,3.59,2.67,0.92
Pete Donohue,1924,3.62,2.70,0.92
Sherry Smith,1924,3.17,2.26,0.91
Ernie Wingard,1924,3.61,2.70,0.91
Bob Shawkey,1924,4.05,3.16,0.89
Hugh McQuillan,1924,2.84,1.95,0.89
George Uhle,1924,4.89,4.02,0.87
Vic Aldridge,1924,3.46,2.59,0.87
Bullet Joe Bush,1924,3.56,2.69,0.87
Johnny Stuart,1924,4.68,3.82,0.86
Tony Kaufmann,1924,3.65,2.80,0.85
Eppa Rixey,1924,2.66,1.81,0.85
Pete Alexander,1924,2.96,2.11,0.85
Howard Ehmke,1924,3.43,2.58,0.85
Dolf Luque,1924,3.28,2.45,0.83
Eddie Rommel,1924,3.67,2.84,0.83
Ray Kremer,1924,3.44,2.64,0.80
Waite Hoyt,1924,4.04,3.25,0.79
Rip Collins,1924,3.20,2.42,0.78
Earl Whitehill,1924,3.81,3.04,0.77
Jesse Barnes,1924,3.29,2.53,0.76
Urban Shocker,1924,4.09,3.33,0.76
Jesse Haines,1924,4.28,3.54,0.74
Alex Ferguson,1924,3.55,2.82,0.73
Burleigh Grimes,1924,3.85,3.12,0.73
Lee Meadows,1924,3.24,2.52,0.72
Joe Shaute,1924,3.70,3.03,0.67
Wilbur Cooper,1924,3.39,2.73,0.66
Stan Coveleski,1924,3.91,3.29,0.62
George Mogridge,1924,3.63,3.01,0.62
Jimmy Ring,1924,3.96,3.34,0.62
Sloppy Thurston,1924,3.80,3.18,0.62
Herb Pennock,1924,2.83,2.23,0.60
Carl Mays,1924,3.22,2.63,0.59
Tom Zachary,1924,2.76,2.20,0.56
Dazzy Vance,1924,2.22,1.67,0.55
Virgil Barnes,1924,2.83,2.31,0.52
Walter Johnson,1924,2.79,2.29,0.50
Leo Dickerman,1923,4.67,2.81,1.86
Petie Behan,1923,6.38,4.55,1.83
Lefty Weinert,1923,5.88,4.07,1.81
Syl Johnson,1923,3.60,1.94,1.66
Joe Oeschger,1923,5.28,3.72,1.56
Paul Zahniser,1923,3.87,2.37,1.50
Ray Kolp,1923,3.86,2.47,1.39
Tony Kaufmann,1923,3.50,2.11,1.39
George Murray,1923,4.95,3.69,1.26
Whitey Glazner,1923,4.76,3.51,1.25
Vic Keen,1923,3.08,1.86,1.22
Dave Danforth,1923,3.81,2.60,1.21
Babe Adams,1923,4.42,3.22,1.20
Ken Holloway,1923,4.45,3.26,1.19
Tiny Osborne,1923,4.53,3.37,1.16
Rube Marquard,1923,4.00,2.86,1.14
Jack Scott,1923,3.98,2.89,1.09
Mule Watson,1923,3.31,2.22,1.09
Joe Shaute,1923,3.14,2.06,1.08
Howard Ehmke,1923,3.79,2.73,1.06
Jeff Pfeffer,1923,3.98,2.94,1.04
James Edwards,1923,3.45,2.43,1.02
Dixie Davis,1923,3.66,2.64,1.02
Jack Bentley,1923,4.44,3.42,1.02
Mike Cvengros,1923,4.16,3.15,1.01
Dixie Leverett,1923,4.30,3.30,1.00
Sherry Smith,1923,3.06,2.06,1.00
Jack Quinn,1923,4.12,3.12,1.00
Ted Blankenship,1923,4.38,3.39,0.99
Lee Meadows,1923,3.86,2.88,0.98
Fred Toney,1923,3.99,3.04,0.95
Clarence Mitchell,1923,4.78,3.83,0.95
Art Nehf,1923,4.57,3.62,0.95
Rollie Naylor,1923,3.37,2.43,0.94
Fred Heimach,1923,3.73,2.80,0.93
Alex Ferguson,1923,4.21,3.29,0.92
Joe Genewich,1923,3.85,2.94,0.91
Sad Sam Jones,1923,3.38,2.48,0.90
Jimmy Ring,1923,3.87,2.97,0.90
Bill Piercy,1923,2.84,1.94,0.90
Walter Johnson,1923,3.51,2.63,0.88
Hugh McQuillan,1923,3.40,2.53,0.87
Rube Benton,1923,3.54,2.67,0.87
Slim Harriss,1923,4.27,3.40,0.87
Bill Sherdel,1923,4.24,3.38,0.86
Bob Shawkey,1923,3.45,2.59,0.86
Vic Aldridge,1923,3.48,2.62,0.86
Jesse Barnes,1923,3.29,2.44,0.85
Jesse Haines,1923,3.44,2.60,0.84
Bob Hasty,1923,4.61,3.77,0.84
George Mogridge,1923,2.91,2.08,0.83
Bill Doak,1923,2.90,2.08,0.82
Johnny Morrison,1923,3.48,2.67,0.81
