playername,year,realERA,adjustedERA,diff
Jose Rijo,1990,2.70,2.15,0.55
Jim Kaat,1962,3.28,2.73,0.55
Larry French,1931,3.28,2.73,0.55
Red Faber,1916,2.25,1.70,0.55
Frank Miller,1917,2.66,2.11,0.55
Dick Ruthven,1978,3.38,2.83,0.55
George Smith,1920,3.07,2.52,0.55
Red Faber,1915,2.54,1.99,0.55
Eppa Rixey,1921,2.91,2.36,0.55
Pete Donohue,1923,3.35,2.80,0.55
Togie Pittinger,1902,2.34,1.79,0.55
Dick Drago,1970,3.76,3.21,0.55
Al Downing,1971,2.74,2.19,0.55
Bob Veale,1966,3.02,2.47,0.55
Roger Craig,1962,4.68,4.13,0.55
Cole Hamels,2014,2.46,1.91,0.55
Kirby Higbe,1946,2.88,2.33,0.55
Fred Anderson,1917,1.45,0.90,0.55
Britt Burns,1985,4.01,3.46,0.55
Doug Rau,1975,3.11,2.56,0.55
Wayne Simpson,1971,4.80,4.25,0.55
Carl Willey,1963,3.15,2.60,0.55
Eppa Rixey,1923,2.85,2.30,0.55
Ron Reed,1969,3.50,2.95,0.55
Red Faber,1914,2.20,1.66,0.54
Bob Friend,1961,3.98,3.44,0.54
Harry Gumbert,1939,4.24,3.70,0.54
Blue Moon Odom,1968,2.39,1.85,0.54
Walt Leverenz,1913,2.53,1.99,0.54
Curt Simmons,1955,4.65,4.11,0.54
Eddie Lopat,1948,3.70,3.16,0.54
John Butcher,1984,3.44,2.90,0.54
Kevin Brown,1996,1.89,1.35,0.54
Dick Drago,1973,4.24,3.70,0.54
Tommy John,1966,2.65,2.11,0.54
Jean Dubuc,1912,2.98,2.44,0.54
Lefty Stewart,1931,4.51,3.97,0.54
Stan Coveleski,1925,2.88,2.34,0.54
Bob Rush,1956,3.19,2.65,0.54
Ray Benge,1933,3.21,2.67,0.54
Harvey Haddix,1954,3.59,3.05,0.54
Jim Lonborg,1976,3.09,2.55,0.54
Joe Oeschger,1917,2.88,2.34,0.54
Tommy Thomas,1929,3.16,2.62,0.54
Nolan Ryan,1973,2.84,2.30,0.54
Ernie White,1941,2.51,1.97,0.54
Jim Merritt,1967,2.53,1.99,0.54
Roy Halladay,2003,3.25,2.71,0.54
Russ Ford,1913,2.93,2.39,0.54
Jim Weaver,1936,3.80,3.26,0.54
Babe Adams,1914,2.45,1.91,0.54
Don Cardwell,1961,3.79,3.25,0.54
Roy Oswalt,2006,2.95,2.41,0.54
Phil Niekro,1971,3.02,2.48,0.54
Art Fromme,1912,2.84,2.30,0.54
Larry Jansen,1951,3.02,2.48,0.54
Joe Boehling,1914,3.16,2.62,0.54
Don Sutton,1982,3.06,2.52,0.54
Dick Donovan,1959,3.79,3.25,0.54
Tom Browning,1986,3.81,3.27,0.54
Ross Grimsley,1978,3.05,2.51,0.54
Dutch Leonard,1916,2.47,1.93,0.54
Johnny Humphries,1942,2.64,2.10,0.54
Eddie Lopat,1947,2.81,2.27,0.54
Herb Pennock,1925,2.84,2.30,0.54
Doug Fister,2011,2.87,2.33,0.54
Mike Morgan,1991,2.81,2.27,0.54
Tim Lollar,1982,3.13,2.59,0.54
Mike Witt,1986,2.84,2.30,0.54
Larry French,1936,3.28,2.74,0.54
Scott McGregor,1980,3.32,2.78,0.54
Jerry Koosman,1979,3.40,2.86,0.54
Lee Meadows,1916,2.83,2.29,0.54
Bob Muncrief,1943,2.99,2.45,0.54
Justin Thompson,1997,3.02,2.48,0.54
Charlie Root,1926,2.51,1.97,0.54
Phil Douglas,1919,2.17,1.63,0.54
Jim Lonborg,1974,3.21,2.67,0.54
Dick Rudolph,1914,2.25,1.71,0.54
Jeff Fassero,1998,3.97,3.43,0.54
Ross Grimsley,1977,3.96,3.42,0.54
Al Javery,1942,3.07,2.53,0.54
Paul Splittorff,1977,3.69,3.15,0.54
Eppa Rixey,1928,3.52,2.98,0.54
Mike Torrez,1976,2.50,1.96,0.54
Gary Nolan,1970,3.27,2.73,0.54
Burt Hooton,1977,2.63,2.09,0.54
Jerry Koosman,1971,3.09,2.55,0.54
Ray Kremer,1927,2.41,1.87,0.54
Johnny Antonelli,1956,3.11,2.57,0.54
Mickey Lolich,1976,3.24,2.70,0.54
Sad Sam Jones,1922,3.87,3.33,0.54
Al Demaree,1913,1.90,1.36,0.54
Johnny Schmitz,1948,2.73,2.19,0.54
Joe Coleman,1974,4.32,3.78,0.54
Bob Groom,1917,3.24,2.70,0.54
Lefty Grove,1931,1.94,1.40,0.54
Jim Bagby,1920,2.98,2.44,0.54
Tom Glavine,2001,3.57,3.03,0.54
Jesse Barnes,1919,2.40,1.86,0.54
Roy Halladay,2006,3.19,2.65,0.54
Mike Caldwell,1978,2.31,1.77,0.54
Claude Hendrix,1915,2.97,2.43,0.54
Joe Benz,1914,2.25,1.71,0.54
Gaylord Perry,1976,3.24,2.70,0.54
Jim Bouton,1963,2.51,1.97,0.54
Juan Marichal,1970,4.15,3.61,0.54
Allie Reynolds,1948,3.99,3.45,0.54
Jack McDowell,1992,3.18,2.64,0.54
Frank Tanana,1982,4.21,3.67,0.54
Stan Coveleski,1926,3.01,2.47,0.54
Alek Manoah,2022,2.24,1.70,0.54
Kevin Brown,1998,2.39,1.85,0.54
Tiny Bonham,1943,2.38,1.84,0.54
Jim Bunning,1963,3.96,3.42,0.54
Larry French,1933,2.69,2.15,0.54
Bruce Hurst,1990,3.14,2.60,0.54
Carl Erskine,1954,4.17,3.63,0.54
Frank Sullivan,1958,3.64,3.10,0.54
Dick Ellsworth,1963,2.11,1.57,0.54
Rube Benton,1912,3.49,2.95,0.54
Ron Guidry,1983,3.42,2.88,0.54
Russ Ford,1912,3.50,2.96,0.54
Bill James,1915,3.09,2.55,0.54
Slim Harriss,1925,3.39,2.85,0.54
Bill Singer,1968,2.83,2.29,0.54
Bill Swift,1932,3.99,3.45,0.54
Phil Niekro,1969,2.58,2.04,0.54
Bret Saberhagen,1994,2.74,2.20,0.54
Howard Ehmke,1924,3.43,2.89,0.54
Carl Mays,1917,1.81,1.27,0.54
Jose Urena,2018,3.98,3.44,0.54
Carl Morton,1971,4.81,4.27,0.54
Wilbur Cooper,1923,3.64,3.10,0.54
Henry Thielman,1902,3.26,2.72,0.54
Jack Quinn,1920,3.15,2.62,0.53
Warren Spahn,1963,2.60,2.07,0.53
Howie Pollet,1946,2.13,1.60,0.53
Dick Donovan,1958,3.01,2.48,0.53
Fergie Jenkins,1974,2.82,2.29,0.53
Bob Weiland,1938,3.65,3.12,0.53
Ray Herbert,1960,3.27,2.74,0.53
Charlie Robertson,1922,3.48,2.95,0.53
Danny Darwin,1987,3.56,3.03,0.53
Kyle Hendricks,2016,2.15,1.62,0.53
Steve Rogers,1983,3.23,2.70,0.53
Joe Mays,2001,3.16,2.63,0.53
Juan Pizarro,1964,2.56,2.03,0.53
Dock Ellis,1976,3.19,2.66,0.53
Jimmy Key,1985,3.10,2.57,0.53
Steve Rogers,1973,1.54,1.01,0.53
Stan Coveleski,1922,3.35,2.82,0.53
Sloppy Thurston,1924,3.80,3.27,0.53
Ben Wade,1952,3.71,3.18,0.53
Vida Blue,1975,3.01,2.48,0.53
Bob Friend,1957,3.26,2.73,0.53
George Culver,1968,3.24,2.71,0.53
Al Schulz,1915,2.93,2.40,0.53
Juan Marichal,1966,2.24,1.71,0.53
Dutch Leonard,1941,3.46,2.93,0.53
Buddy Black,1984,3.12,2.59,0.53
George Kaiserling,1915,2.42,1.89,0.53
Earl Whitehill,1935,4.29,3.76,0.53
Sonny Siebert,1966,2.84,2.31,0.53
Wally Bunker,1964,2.69,2.16,0.53
Babe Adams,1915,2.79,2.26,0.53
Dick Errickson,1940,3.05,2.52,0.53
Vic Lombardi,1946,2.53,2.00,0.53
Vern Law,1965,2.17,1.64,0.53
Ken Holtzman,1975,3.15,2.62,0.53
Fred Toney,1920,2.70,2.17,0.53
Dave Boswell,1969,3.24,2.71,0.53
Pat Jarvis,1970,3.48,2.95,0.53
Trevor Rogers,2021,2.64,2.11,0.53
Don Newcombe,1949,2.90,2.37,0.53
Tommy Bridges,1936,3.73,3.20,0.53
Jean Dubuc,1916,3.36,2.83,0.53
Willis Hudlin,1931,4.47,3.94,0.53
Vic Aldridge,1927,4.29,3.76,0.53
Johnny Sain,1946,2.23,1.70,0.53
Earl Moseley,1914,3.44,2.91,0.53
Jeff Tesreau,1912,1.72,1.19,0.53
Bob Keegan,1954,3.03,2.50,0.53
Dennis Martinez,1978,3.45,2.92,0.53
Elden Auker,1940,3.80,3.27,0.53
Bill Walker,1929,3.28,2.75,0.53
Herb Pennock,1921,4.06,3.53,0.53
Zack Greinke,2015,1.66,1.13,0.53
Bill Doak,1917,3.25,2.72,0.53
Carl Mays,1922,3.66,3.13,0.53
Jack Billingham,1975,4.15,3.62,0.53
Dave Davenport,1914,3.24,2.71,0.53
Storm Davis,1988,3.70,3.17,0.53
Wilbur Cooper,1920,2.42,1.89,0.53
Slim Sallee,1915,2.56,2.03,0.53
Jeff Pfeffer,1922,3.40,2.87,0.53
Kyle Freeland,2018,2.85,2.32,0.53
Jake Peavy,2004,2.27,1.74,0.53
Bob Feller,1939,2.87,2.34,0.53
Don Sutton,1978,3.55,3.02,0.53
Pete Donohue,1925,3.13,2.60,0.53
John Smiley,1991,3.14,2.61,0.53
Watty Clark,1929,3.66,3.13,0.53
Vida Blue,1973,3.28,2.75,0.53
Joe Nuxhall,1955,3.67,3.14,0.53
Ken Holtzman,1973,2.97,2.44,0.53
General Crowder,1928,3.59,3.06,0.53
Jim Deshaies,1988,3.00,2.47,0.53
Greg Maddux,2001,3.05,2.52,0.53
Steve Gromek,1945,2.54,2.01,0.53
Pat Dobson,1974,3.07,2.54,0.53
Gerry Staley,1952,3.21,2.68,0.53
Gary Peters,1963,2.17,1.64,0.53
Dean Chance,1968,2.58,2.05,0.53
Tom Candiotti,1987,4.78,4.25,0.53
Rube Walberg,1929,3.60,3.07,0.53
Jose DeLeon,1987,3.74,3.21,0.53
Sandy Koufax,1963,1.88,1.35,0.53
Addie Joss,1904,1.62,1.09,0.53
Steve Rogers,1977,3.10,2.57,0.53
Ed Whitson,1984,3.24,2.71,0.53
Mark Langston,1993,3.20,2.67,0.53
Ray Washburn,1968,2.28,1.75,0.53
Steve Rogers,1979,3.00,2.47,0.53
Eppa Rixey,1915,2.18,1.65,0.53
Jack Quinn,1928,2.79,2.26,0.53
Lefty Tyler,1917,2.40,1.87,0.53
Vic Aldridge,1922,3.77,3.24,0.53
Tom Seaver,1967,2.74,2.21,0.53
Doc White,1903,2.09,1.56,0.53
Bob Tewksbury,1992,2.18,1.65,0.53
Bill Hands,1968,2.70,2.17,0.53
Robin Roberts,1950,3.00,2.47,0.53
Camilo Pascual,1963,2.46,1.93,0.53
Doc Medich,1974,3.60,3.07,0.53
Hal Carlson,1920,3.60,3.07,0.53
Bill Lee,1979,3.04,2.51,0.53
Kevin Appier,1993,2.56,2.03,0.53
Jim Scott,1917,1.99,1.46,0.53
Dave Lemanczyk,1977,4.25,3.72,0.53
Scott Kazmir,2007,3.48,2.95,0.53
Jim Lonborg,1967,3.16,2.63,0.53
Bob Welch,1983,2.65,2.12,0.53
Bobo Newsom,1940,2.87,2.34,0.53
Jack Kramer,1944,2.57,2.04,0.53
Jimmy Lavender,1916,2.81,2.28,0.53
Willis Hudlin,1927,4.25,3.72,0.53
Gaylord Perry,1968,2.46,1.93,0.53
Roger Clemens,1992,2.41,1.88,0.53
Stan Bahnsen,1970,3.35,2.82,0.53
Randy Jones,1976,2.74,2.21,0.53
Harry Coveleski,1915,2.50,1.97,0.53
Joe Dobson,1948,3.50,2.97,0.53
Gary Nolan,1968,2.48,1.95,0.53
Ervin Santana,2006,4.28,3.76,0.52
Joe Coleman,1972,2.82,2.30,0.52
Babe Adams,1920,2.21,1.69,0.52
Danny Darwin,1984,4.09,3.57,0.52
Carl Hubbell,1933,1.77,1.25,0.52
Larry Jansen,1949,3.65,3.13,0.52
Sid Hudson,1950,4.13,3.61,0.52
Sam McDowell,1967,3.85,3.33,0.52
Allen Sothoron,1918,1.95,1.43,0.52
Burt Hooton,1972,2.88,2.36,0.52
Warren Spahn,1955,3.31,2.79,0.52
Warren Spahn,1958,3.09,2.57,0.52
Chuck Dobson,1970,3.71,3.19,0.52
Dick Ellsworth,1964,3.72,3.20,0.52
George Mogridge,1924,3.63,3.11,0.52
Dave Stieb,1983,3.04,2.52,0.52
Ed Halicki,1977,3.32,2.80,0.52
George Mullin,1903,2.35,1.83,0.52
Bill Hallahan,1932,3.12,2.60,0.52
Bob Owchinko,1978,3.46,2.94,0.52
J.R. Richard,1976,2.75,2.23,0.52
Bob Purkey,1958,3.62,3.10,0.52
Johnny Vander Meer,1938,3.16,2.64,0.52
Ed Brandt,1933,2.65,2.13,0.52
Mickey Lolich,1969,3.14,2.62,0.52
Bruce Ruffin,1987,4.35,3.83,0.52
Heinie Meine,1931,3.02,2.50,0.52
Bob Groom,1916,2.90,2.38,0.52
Robin Roberts,1958,3.21,2.69,0.52
Vicente Padilla,2002,3.28,2.76,0.52
Lee Meadows,1927,3.22,2.70,0.52
Ray Scarborough,1948,3.03,2.51,0.52
Dutch Leonard,1939,3.58,3.06,0.52
Rick Rhoden,1986,2.84,2.32,0.52
Jim Tobin,1941,3.02,2.50,0.52
Jim Kaat,1967,2.91,2.39,0.52
Rick Wise,1972,3.11,2.59,0.52
Fernando Valenzuela,1985,2.45,1.93,0.52
Slim Sallee,1914,2.18,1.66,0.52
Billy Pierce,1958,2.67,2.15,0.52
Warren Spahn,1948,3.73,3.21,0.52
Larry French,1934,3.53,3.01,0.52
Red Ruffing,1932,3.08,2.56,0.52
Gerrit Cole,2013,3.22,2.70,0.52
Dazzy Vance,1928,2.10,1.58,0.52
Ron Kline,1958,3.53,3.01,0.52
Red Oldham,1922,4.38,3.86,0.52
Snake Wiltse,1902,5.12,4.60,0.52
Lew Burdette,1957,3.71,3.19,0.52
Noah Syndergaard,2018,3.03,2.51,0.52
Ray Sadecki,1967,2.74,2.22,0.52
Jack Kralick,1962,3.92,3.40,0.52
Pat Dobson,1971,2.92,2.40,0.52
Juan Marichal,1969,2.08,1.56,0.52
Jim Slaton,1978,4.24,3.72,0.52
Jimmy Ring,1919,1.88,1.36,0.52
Jesse Haines,1924,4.28,3.76,0.52
Tom Candiotti,1986,3.45,2.93,0.52
Cy Falkenberg,1913,2.03,1.51,0.52
George Baumgardner,1912,3.43,2.91,0.52
Jesse Petty,1927,2.88,2.36,0.52
Clayton Kershaw,2019,3.05,2.53,0.52
David Price,2011,3.49,2.97,0.52
Al Fitzmorris,1975,3.57,3.05,0.52
Dave McNally,1971,2.89,2.37,0.52
Bill Voiselle,1948,3.82,3.30,0.52
Jack Scott,1921,3.74,3.22,0.52
Ray Collins,1913,2.44,1.92,0.52
Joe Hatten,1946,2.59,2.07,0.52
Don Schwall,1962,4.74,4.22,0.52
Hooks Dauss,1923,3.53,3.01,0.52
Tony Cloninger,1966,4.18,3.66,0.52
Yu Darvish,2013,2.83,2.31,0.52
Jair Jurrjens,2009,2.60,2.08,0.52
Lon Warneke,1934,3.23,2.71,0.52
Luis Tiant,1968,1.57,1.05,0.52
Bert Blyleven,1974,2.66,2.14,0.52
Mike Mussina,2006,3.51,2.99,0.52
Joe Niekro,1984,3.04,2.52,0.52
Red Barrett,1947,3.44,2.92,0.52
Lefty Grove,1930,2.55,2.03,0.52
Bob Bruce,1965,3.68,3.16,0.52
Clarence Mitchell,1916,2.91,2.39,0.52
Larry Cheney,1913,2.70,2.18,0.52
Atlee Hammaker,1983,2.25,1.73,0.52
Howard Ehmke,1919,3.05,2.53,0.52
Dennis Martinez,1992,2.47,1.95,0.52
Mike Torrez,1975,3.06,2.54,0.52
Mort Cooper,1942,1.70,1.18,0.52
Jeff Pfeffer,1920,2.99,2.47,0.52
Dutch Leonard,1917,2.22,1.70,0.52
Bob Knepper,1986,3.18,2.66,0.52
Jack Morris,1986,3.27,2.75,0.52
Red Ames,1912,2.72,2.20,0.52
Fritz Peterson,1972,3.24,2.72,0.52
Dizzy Trout,1942,3.52,3.00,0.52
John Denny,1978,2.96,2.44,0.52
Clark Griffith,1901,2.66,2.14,0.52
Jack Powell,1904,2.42,1.90,0.52
Phil Collins,1934,4.25,3.73,0.52
Bullet Joe Bush,1921,3.77,3.25,0.52
Don Sutton,1980,2.21,1.70,0.51
Whit Wyatt,1941,2.28,1.77,0.51
Jake Arrieta,2015,1.77,1.26,0.51
Greg Harris,1991,3.34,2.83,0.51
Dixie Leverett,1922,3.17,2.66,0.51
Jon Niese,2014,3.40,2.89,0.51
Cy Young,1903,2.07,1.56,0.51
Earl Moseley,1915,2.12,1.61,0.51
Clay Kirby,1971,2.83,2.32,0.51
Randy Johnson,1997,2.30,1.79,0.51
Corey Kluber,2014,2.44,1.93,0.51
Dutch Leonard,1944,2.92,2.41,0.51
Warren Spahn,1950,3.24,2.73,0.51
Don Wilson,1971,2.46,1.95,0.51
Dutch Ruether,1922,3.50,2.99,0.51
Ken Johnson,1967,2.74,2.23,0.51
Joe Genewich,1928,3.57,3.06,0.51
Dave Stieb,1985,2.48,1.97,0.51
Dan Haren,2007,3.07,2.56,0.51
Jim Maloney,1964,2.71,2.20,0.51
John O'Donoghue,1965,3.73,3.22,0.51
Mike Cuellar,1970,3.48,2.97,0.51
Joe Benz,1915,2.05,1.54,0.51
Jack Morris,1983,3.34,2.83,0.51
Eddie Plank,1914,2.74,2.23,0.51
Allan Anderson,1988,2.45,1.94,0.51
Darren Dreifort,1998,4.36,3.85,0.51
Warren Spahn,1954,3.06,2.55,0.51
Juan Marichal,1962,3.36,2.85,0.51
Larry French,1940,3.47,2.96,0.51
Dave Stewart,1991,5.18,4.67,0.51
George Earnshaw,1930,4.37,3.86,0.51
Nolan Ryan,1974,2.85,2.34,0.51
Steve Barber,1965,2.58,2.07,0.51
Togie Pittinger,1901,3.05,2.54,0.51
Carl Morton,1974,3.15,2.64,0.51
Johnny Schmitz,1946,2.76,2.25,0.51
Bill Dinneen,1904,2.20,1.69,0.51
Bob Purkey,1960,3.78,3.27,0.51
J.R. Richard,1979,2.71,2.20,0.51
Fergie Jenkins,1971,2.77,2.26,0.51
Kevin Brown,2003,2.39,1.88,0.51
Virgil Trucks,1943,3.08,2.57,0.51
Earl Whitehill,1933,3.28,2.77,0.51
George Uhle,1922,4.03,3.52,0.51
Nolan Ryan,1972,2.28,1.77,0.51
Fred Toney,1915,1.47,0.96,0.51
Ben Sheets,2004,2.70,2.19,0.51
Sonny Siebert,1967,2.36,1.85,0.51
Bill Doak,1919,3.23,2.72,0.51
Nap Rucker,1912,2.13,1.62,0.51
Jeff Pfeffer,1916,1.96,1.45,0.51
Jack Powell,1912,2.99,2.48,0.51
Clyde Wright,1973,3.65,3.14,0.51
Steve Carlton,1974,3.22,2.71,0.51
Greg Maddux,1997,2.20,1.69,0.51
Jack Taylor,1902,1.33,0.82,0.51
Whitey Glazner,1921,2.62,2.11,0.51
Ron Guidry,1978,1.72,1.21,0.51
Gerrit Cole,2015,2.60,2.09,0.51
Jack Morris,1980,4.18,3.67,0.51
Warren Spahn,1962,3.04,2.53,0.51
Tom Seaver,1968,2.21,1.70,0.51
Milt Pappas,1965,2.60,2.09,0.51
Pete Alexander,1919,1.72,1.21,0.51
Robin Roberts,1953,2.74,2.23,0.51
Urban Shocker,1927,2.75,2.24,0.51
Bob Knepper,1983,3.52,3.01,0.51
Virgil Trucks,1946,3.18,2.67,0.51
Carl Hubbell,1932,2.56,2.05,0.51
Vern Law,1959,2.95,2.45,0.50
Bill Dinneen,1902,2.93,2.43,0.50
Al Downing,1964,3.47,2.97,0.50
Mark Portugal,1993,2.77,2.27,0.50
Nels Potter,1945,2.47,1.97,0.50
Dutch Leonard,1913,2.82,2.32,0.50
Howie Pollet,1950,3.51,3.01,0.50
Dave McNally,1974,3.62,3.12,0.50
Bill Lee,1937,3.61,3.11,0.50
Curt Simmons,1961,3.10,2.60,0.50
Chuck Finley,1989,2.57,2.07,0.50
Rip Sewell,1945,4.25,3.75,0.50
Clayton Kershaw,2015,2.13,1.63,0.50
Mark Gubicza,1988,2.70,2.20,0.50
Fergie Jenkins,1968,2.63,2.13,0.50
Dave McNally,1970,3.22,2.72,0.50
Jim Tobin,1944,3.10,2.60,0.50
Mike Cuellar,1966,2.32,1.82,0.50
Clayton Kershaw,2018,2.73,2.23,0.50
Hooks Dauss,1916,3.19,2.69,0.50
Early Wynn,1954,2.73,2.23,0.50
Babe Adams,1919,2.08,1.58,0.50
Al Milnar,1940,3.39,2.89,0.50
Walter Johnson,1917,2.33,1.83,0.50
Ray Benge,1934,4.29,3.79,0.50
Al Downing,1966,3.56,3.06,0.50
Andy Messersmith,1973,2.70,2.20,0.50
Ken Forsch,1983,4.06,3.56,0.50
Chris Short,1967,2.42,1.92,0.50
Bert Blyleven,1984,2.90,2.40,0.50
Johnny Vander Meer,1941,2.71,2.21,0.50
Pat Malone,1932,2.95,2.45,0.50
Ralph Branca,1947,3.08,2.58,0.50
Boo Ferriss,1947,3.74,3.24,0.50
Frank Tanana,1978,3.65,3.15,0.50
George Kaiserling,1914,3.16,2.66,0.50
Chief Johnson,1915,2.91,2.41,0.50
Walter Johnson,1924,2.79,2.29,0.50
Charlie Hough,1985,3.31,2.81,0.50
Dan Petry,1982,3.22,2.72,0.50
Hooks Dauss,1914,2.87,2.37,0.50
Roger Clemens,1990,1.93,1.43,0.50
Orlando Pena,1963,3.75,3.25,0.50
Ed Whitson,1989,2.66,2.16,0.50
Bucky Walters,1937,4.27,3.77,0.50
Schoolboy Rowe,1947,4.37,3.87,0.50
Russ Meyer,1952,3.16,2.66,0.50
Mickey Lolich,1974,4.15,3.65,0.50
Earl Wilson,1965,3.98,3.48,0.50
Luke Hamlin,1939,3.57,3.07,0.50
Mike Garcia,1952,2.42,1.92,0.50
Lefty Grove,1935,2.76,2.26,0.50
Rick Rhoden,1983,3.13,2.63,0.50
Rip Sewell,1944,3.21,2.71,0.50
Urban Shocker,1923,3.39,2.89,0.50
Fred Toney,1916,2.34,1.84,0.50
Milt Pappas,1972,2.69,2.19,0.50
Paul Minner,1955,3.54,3.04,0.50
Dave Koslo,1946,3.41,2.91,0.50
Warren Spahn,1953,2.14,1.64,0.50
Red Faber,1922,2.83,2.33,0.50
Derek Holland,2018,3.67,3.17,0.50
Kenny Rogers,1998,3.17,2.67,0.50
Al Mamaux,1915,2.10,1.60,0.50
Pol Perritt,1916,2.65,2.15,0.50
Joe Dobson,1951,3.93,3.43,0.50
Jim Perry,1970,3.04,2.54,0.50
Kevin Millwood,1999,2.68,2.18,0.50
Lew Burdette,1961,4.14,3.64,0.50
Don Cardwell,1963,3.12,2.62,0.50
Don Cardwell,1960,4.54,4.04,0.50
Ken Chase,1940,3.25,2.75,0.50
Jim Bunning,1967,2.29,1.79,0.50
Rankin Johnson,1914,2.06,1.56,0.50
Fred Norman,1978,3.74,3.24,0.50
John Smoltz,2005,3.06,2.56,0.50
Gaylord Perry,1969,2.48,1.98,0.50
Andy Hawkins,1985,3.15,2.65,0.50
Ken Hill,1989,3.80,3.30,0.50
Jack Harper,1901,3.50,3.00,0.50
Fergie Jenkins,1973,3.89,3.39,0.50
Danny MacFayden,1936,2.86,2.36,0.50
Bob Gibson,1965,3.12,2.62,0.50
Jim Shaw,1919,2.88,2.38,0.50
Carl Hubbell,1934,2.35,1.85,0.50
Christy Mathewson,1902,2.17,1.67,0.50
Tom Bradley,1972,2.98,2.49,0.49
Mike Wegener,1969,4.14,3.65,0.49
Doyle Alexander,1977,3.65,3.16,0.49
Jeff Tesreau,1915,2.26,1.77,0.49
Don Drysdale,1962,2.78,2.29,0.49
Randy Johnson,2004,2.60,2.11,0.49
Sid Fernandez,1986,3.59,3.10,0.49
Doug Drabek,1991,3.07,2.58,0.49
Dennis Martinez,1990,2.95,2.46,0.49
Ralph Terry,1958,4.13,3.64,0.49
Alex Fernandez,1993,3.13,2.64,0.49
Mickey Lolich,1972,2.50,2.01,0.49
George Brunet,1967,3.25,2.76,0.49
Hal Newhouser,1948,3.04,2.55,0.49
Orel Hershiser,1989,2.36,1.87,0.49
Joe Horlen,1964,1.83,1.34,0.49
Tom Seaver,1969,2.21,1.72,0.49
Zack Wheeler,2021,2.78,2.29,0.49
Mark Clark,1996,3.43,2.94,0.49
Joe Sparma,1967,3.76,3.27,0.49
Ken Raffensberger,1949,3.34,2.85,0.49
Bullet Joe Bush,1917,2.30,1.81,0.49
Preacher Roe,1949,2.79,2.30,0.49
Roy Oswalt,2002,3.03,2.54,0.49
Ruben Gomez,1954,2.78,2.29,0.49
Pedro Ramos,1961,4.17,3.68,0.49
Brad Havens,1982,4.21,3.72,0.49
Mike Scott,1986,2.22,1.73,0.49
Nixey Callahan,1901,2.25,1.76,0.49
Wilson Alvarez,1993,2.95,2.46,0.49
Aaron Nola,2018,2.37,1.88,0.49
Eppa Rixey,1920,3.51,3.02,0.49
Vern Bickford,1950,3.47,2.98,0.49
Bucky Walters,1939,2.13,1.64,0.49
Andy Messersmith,1975,2.31,1.82,0.49
Larry Cheney,1916,1.96,1.47,0.49
Mudcat Grant,1961,3.86,3.37,0.49
Oil Can Boyd,1985,3.70,3.21,0.49
Gary Bell,1966,3.27,2.78,0.49
Connie Marrero,1953,3.03,2.54,0.49
John Dopson,1988,3.04,2.55,0.49
Andy Pettitte,1997,2.88,2.39,0.49
Dick Hall,1960,3.94,3.45,0.49
Warren Spahn,1959,2.92,2.43,0.49
Lon Warneke,1932,2.38,1.89,0.49
Frank Sullivan,1955,2.91,2.42,0.49
Pete Alexander,1928,3.31,2.82,0.49
Carl Mays,1924,3.22,2.73,0.49
Joaquin Andujar,1985,3.40,2.91,0.49
Bill Singer,1969,2.36,1.87,0.49
Mickey Lolich,1965,3.49,3.00,0.49
Randy Jones,1978,2.79,2.30,0.49
Lon Warneke,1933,1.94,1.45,0.49
Max Scherzer,2018,2.53,2.04,0.49
Jim Palmer,1978,2.46,1.97,0.49
Gerrit Cole,2018,2.88,2.39,0.49
Dolf Luque,1925,2.66,2.17,0.49
Lou Fette,1938,3.05,2.56,0.49
Camilo Pascual,1964,3.30,2.81,0.49
Rip Sewell,1943,2.56,2.07,0.49
Jon Matlack,1972,2.34,1.85,0.49
Walter Johnson,1915,1.62,1.13,0.49
Dolf Luque,1923,1.95,1.46,0.49
Rich Nye,1967,3.17,2.68,0.49
Bill Doak,1918,1.98,1.49,0.49
Speed Martin,1921,4.35,3.86,0.49
Bob Friend,1964,3.33,2.84,0.49
Dwight Gooden,1993,3.45,2.96,0.49
Vinegar Bend Mizell,1953,3.49,3.00,0.49
Pete Schneider,1915,2.41,1.92,0.49
Johnny Podres,1960,3.11,2.62,0.49
Eppa Rixey,1925,2.90,2.41,0.49
Trevor Cahill,2012,3.78,3.29,0.49
Johnny Niggeling,1944,2.32,1.83,0.49
Lefty Grove,1939,2.54,2.05,0.49
Hub Pruett,1927,5.74,5.25,0.49
Harry Howell,1901,3.71,3.22,0.49
Sugar Cain,1933,3.93,3.44,0.49
Herb Score,1959,4.64,4.15,0.49
Fred Norman,1973,3.63,3.14,0.49
Lefty Grove,1926,2.48,2.00,0.48
Al Leiter,1998,2.47,1.99,0.48
Ray Sadecki,1968,3.02,2.54,0.48
Red Ruffing,1933,4.00,3.52,0.48
Mike O'Neill,1902,3.00,2.52,0.48
Jim Kaat,1975,3.12,2.64,0.48
Cy Blanton,1935,2.46,1.98,0.48
Gary Peters,1964,2.51,2.03,0.48
Jon Matlack,1974,2.41,1.93,0.48
Dennis Leonard,1981,2.99,2.51,0.48
Mario Soto,1983,2.70,2.22,0.48
Hugh McQuillan,1923,3.40,2.92,0.48
Joe Shaute,1927,3.97,3.49,0.48
