playername,year,realERA,adjustedERA,diff
Bob Milacki,1991,4.25,3.05,1.20
Vern Olsen,1941,3.34,2.14,1.20
Mike Pelfrey,2013,5.19,3.99,1.20
Elmer Dessens,2003,5.13,3.93,1.20
John Cumberland,1971,3.06,1.86,1.20
Yovani Gallardo,2012,3.66,2.46,1.20
Elmer Myers,1921,5.16,3.96,1.20
Chris Bosio,1988,3.77,2.57,1.20
Michael Pineda,2015,4.37,3.17,1.20
Socks Seibold,1931,4.76,3.56,1.20
Jose Guzman,1987,4.97,3.77,1.20
Les Cain,1971,4.35,3.15,1.20
Early Wynn,1962,4.48,3.28,1.20
Rube Foster,1916,2.98,1.78,1.20
Greg Maddux,2003,3.96,2.76,1.20
Brian Moehler,2005,4.50,3.30,1.20
Chris Sale,2015,3.41,2.21,1.20
Elden Auker,1938,5.26,4.06,1.20
Ed Correa,1986,4.23,3.03,1.20
Martin Perez,2013,3.55,2.35,1.20
Matt Kinney,2003,5.30,4.10,1.20
Jarrod Washburn,2009,3.78,2.58,1.20
Bill Champion,1969,4.89,3.69,1.20
Tim Hudson,2000,4.14,2.94,1.20
Don Carman,1987,4.22,3.02,1.20
Jason Schmidt,2005,4.40,3.20,1.20
Kelvim Escobar,2000,5.42,4.22,1.20
Jesse Flores,1947,3.72,2.52,1.20
Runelvys Hernandez,2005,5.52,4.32,1.20
Jon Lieber,1994,3.73,2.53,1.20
Early Wynn,1948,5.68,4.49,1.19
Wade Davis,2010,4.07,2.88,1.19
Gene Conley,1959,3.19,2.00,1.19
Mark Gardner,1998,4.27,3.08,1.19
Tex Shirley,1946,4.46,3.27,1.19
Mark Buehrle,2008,3.79,2.60,1.19
Ron Darling,1993,5.16,3.97,1.19
Joe Haynes,1939,5.50,4.31,1.19
Wily Peralta,2016,4.86,3.67,1.19
Tom Seaver,1982,5.50,4.31,1.19
Bobby Shantz,1953,4.09,2.90,1.19
John Lannan,2008,3.91,2.72,1.19
Francisco Liriano,2016,4.64,3.45,1.19
Jack Morris,1984,3.60,2.41,1.19
Ian Kennedy,2017,5.38,4.19,1.19
Eric Milton,2005,6.47,5.28,1.19
George Smith,1919,3.69,2.50,1.19
Erv Lange,1914,2.47,1.28,1.19
Bubba Church,1952,4.32,3.13,1.19
Marco Estrada,2017,4.98,3.79,1.19
Bud Tinning,1933,3.23,2.04,1.19
J.A. Happ,2011,5.35,4.16,1.19
Norm Charlton,1990,2.60,1.41,1.19
Gio Gonzalez,2016,4.57,3.38,1.19
Steve McCatty,1979,4.40,3.21,1.19
Jay Hughes,1902,2.95,1.76,1.19
Ken Holloway,1923,4.45,3.26,1.19
Bob Rhoads,1904,2.73,1.54,1.19
Frank Miller,1922,3.70,2.51,1.19
Alex Wood,2017,2.82,1.63,1.19
Jae Weong Seo,2003,3.73,2.54,1.19
Red Causey,1918,3.06,1.87,1.19
Wandy Rodriguez,2010,3.60,2.41,1.19
Bob Keegan,1957,3.59,2.40,1.19
Jumbo Elliott,1928,3.93,2.74,1.19
Ray Caldwell,1919,2.95,1.76,1.19
Kip Wells,2004,4.55,3.36,1.19
Wayne Garland,1980,4.80,3.61,1.19
Oil Can Boyd,1991,4.59,3.40,1.19
Brett Myers,2008,4.55,3.36,1.19
Harry Taylor,1947,3.35,2.16,1.19
Bob Hendley,1963,3.88,2.69,1.19
Mark Redman,2004,4.71,3.52,1.19
Mike Krukow,1979,4.21,3.02,1.19
Josh Collmenter,2014,3.54,2.35,1.19
Bartolo Colon,2004,5.01,3.82,1.19
Nolan Ryan,1971,3.91,2.72,1.19
Jesse Flores,1946,2.32,1.13,1.19
Lon Warneke,1938,3.97,2.78,1.19
Jose Mercedes,2001,5.73,4.54,1.19
Early Wynn,1949,3.97,2.78,1.19
Roy Halladay,2001,2.71,1.52,1.19
Adam Wainwright,2016,4.62,3.43,1.19
Kyle Gibson,2015,3.84,2.65,1.19
Matt Clement,1999,4.48,3.29,1.19
Brian Lawrence,2005,4.83,3.64,1.19
Chan Ho Park,2005,5.78,4.59,1.19
Collin McHugh,2016,4.34,3.15,1.19
Jerry Walker,1959,3.20,2.01,1.19
Oral Hildebrand,1939,3.49,2.30,1.19
Francisco Liriano,2012,5.24,4.05,1.19
Scott Erickson,1999,4.81,3.62,1.19
Bobby Bolin,1964,3.66,2.47,1.19
Ray Herbert,1958,3.32,2.13,1.19
Red Ruffing,1934,3.99,2.80,1.19
Nels Potter,1939,6.75,5.56,1.19
Eric King,1991,4.55,3.36,1.19
Brad Halsey,2005,4.50,3.31,1.19
Chris Bassitt,2022,3.42,2.23,1.19
Luis Severino,2022,3.18,1.99,1.19
Doug Drabek,1996,4.57,3.38,1.19
Pat Combs,1990,4.05,2.86,1.19
Gaylord Perry,1964,2.92,1.73,1.19
Max Fried,2021,3.04,1.85,1.19
Al Mamaux,1919,2.86,1.67,1.19
Sad Sam Jones,1935,4.03,2.84,1.19
Andrew Heaney,2018,4.15,2.96,1.19
Bob Miller,1954,4.92,3.73,1.19
Rich DeLucia,1991,5.18,3.99,1.19
Bob Welch,1991,4.58,3.39,1.19
Jack Hamilton,1962,5.77,4.58,1.19
Joe Niekro,1987,5.38,4.19,1.19
Glenn Spencer,1931,3.44,2.25,1.19
Craig Swan,1977,4.27,3.08,1.19
Slim Sallee,1916,2.24,1.05,1.19
Gene Schott,1937,2.72,1.53,1.19
Hal Carlson,1924,4.56,3.37,1.19
Mace Brown,1939,3.93,2.74,1.19
Bump Hadley,1929,5.36,4.18,1.18
Omar Olivares,1996,4.89,3.71,1.18
Johnny Allen,1939,4.53,3.35,1.18
Brad Penny,2011,5.30,4.12,1.18
Sean Manaea,2017,4.37,3.19,1.18
Bucky Walters,1935,4.19,3.01,1.18
Jeff Weaver,2001,4.08,2.90,1.18
Frank LaCorte,1976,4.26,3.08,1.18
Steve Trachsel,1999,5.56,4.38,1.18
Curt Davis,1944,3.50,2.32,1.18
Ted Gray,1950,4.78,3.60,1.18
Ken Reynolds,1972,4.56,3.38,1.18
Clayton Kershaw,2009,2.82,1.64,1.18
Ray Keating,1913,3.39,2.21,1.18
Ryan Bowen,1993,4.42,3.24,1.18
Larry Benton,1931,3.64,2.46,1.18
Al Smith,1945,4.13,2.95,1.18
Jose Mesa,1992,4.60,3.42,1.18
Ken Chase,1941,5.01,3.83,1.18
Rich Robertson,1996,5.31,4.13,1.18
Charles Nagy,1999,4.84,3.66,1.18
Ryan Dempster,2002,5.38,4.20,1.18
Johnny Podgajny,1942,3.99,2.81,1.18
Mike Fornieles,1953,3.93,2.75,1.18
Dean Chance,1970,4.37,3.19,1.18
Pinky Woods,1944,3.28,2.10,1.18
Glenn Abbott,1980,4.10,2.92,1.18
James McDonald,2011,4.21,3.03,1.18
David Wells,1997,4.21,3.03,1.18
Tom Zachary,1920,4.09,2.91,1.18
Luis Perdomo,2016,4.85,3.67,1.18
Bob Cain,1951,4.50,3.32,1.18
J.A. Happ,2018,3.65,2.47,1.18
Connie Marrero,1951,3.90,2.72,1.18
Roy Oswalt,2003,2.97,1.79,1.18
Tim Wakefield,1997,4.32,3.14,1.18
Todd Wellemeyer,2008,3.71,2.53,1.18
Paul Byrd,2002,3.90,2.72,1.18
Ted Wingfield,1926,4.66,3.48,1.18
Ed Doheny,1901,2.45,1.27,1.18
Joe Kelly,2015,4.82,3.64,1.18
Vida Blue,1981,2.45,1.27,1.18
Heinie Meine,1932,3.87,2.69,1.18
Kelvim Escobar,1999,5.84,4.66,1.18
Jimmy Nelson,2015,4.11,2.93,1.18
Sig Jakucki,1944,3.52,2.34,1.18
Al Brazle,1948,3.68,2.50,1.18
Jesse Chavez,2014,3.44,2.26,1.18
Rip Collins,1925,4.77,3.59,1.18
Joey Hamilton,1994,2.98,1.80,1.18
Jose Guzman,1988,3.70,2.52,1.18
Tom Brewer,1960,4.85,3.67,1.18
Shane Rawley,1989,5.26,4.08,1.18
Moose Haas,1985,3.82,2.64,1.18
Pete Vuckovich,1981,3.44,2.26,1.18
Slick Castleman,1937,3.31,2.13,1.18
Jesus Luzardo,2023,3.58,2.40,1.18
Al Gettel,1947,3.33,2.15,1.18
Joe Kennedy,2004,3.66,2.48,1.18
Camilo Pascual,1965,3.35,2.17,1.18
Mike Flanagan,1989,3.93,2.75,1.18
Barry Latman,1962,4.39,3.21,1.18
J.R. Richard,1980,1.90,0.72,1.18
Jesse Haines,1930,4.40,3.22,1.18
Leon Cadore,1919,2.48,1.30,1.18
Jon Lester,2017,4.33,3.15,1.18
Kevin Millwood,2008,5.07,3.89,1.18
Don Sutton,1986,3.74,2.56,1.18
Steve Hargan,1974,3.94,2.76,1.18
Cory Luebke,2011,3.31,2.13,1.18
Bill Long,1987,4.91,3.73,1.18
Ramon Ortiz,2005,5.36,4.18,1.18
Ricky Nolasco,2012,4.48,3.30,1.18
Glenn Abbott,1981,4.06,2.88,1.18
Bronson Arroyo,2009,3.84,2.66,1.18
Sandy Alcantara,2021,3.19,2.01,1.18
Tommy Byrne,1955,3.13,1.95,1.18
Brad Radke,1998,4.30,3.12,1.18
Sad Sam Jones,1926,5.39,4.21,1.18
Boof Bonser,2006,4.22,3.04,1.18
Rich Hill,2018,3.69,2.51,1.18
Bob Moose,1970,3.93,2.75,1.18
Jack Warhop,1912,3.77,2.59,1.18
Josh Beckett,2008,4.03,2.85,1.18
Chris Volstad,2009,5.21,4.03,1.18
Ken Holloway,1927,4.09,2.91,1.18
Bob Cain,1952,4.28,3.10,1.18
Phil Regan,1962,4.02,2.84,1.18
Hal Woodeshick,1962,4.37,3.19,1.18
Carl Hubbell,1928,3.21,2.03,1.18
Ron Schueler,1974,4.15,2.97,1.18
Jon Matlack,1981,4.15,2.97,1.18
Ray Herbert,1964,3.45,2.27,1.18
James McDonald,2012,4.05,2.87,1.18
Todd Ritchie,2001,4.47,3.29,1.18
Brian Matusz,2010,4.30,3.12,1.18
Daniel Cabrera,2007,5.55,4.37,1.18
Kevin Gausman,2014,3.57,2.39,1.18
Bill Lohrman,1941,3.71,2.54,1.17
Roy Sanders,1918,4.13,2.96,1.17
Joe Page,1946,3.43,2.26,1.17
Juan Eichelberger,1982,4.25,3.08,1.17
Charles Nagy,1995,4.55,3.38,1.17
Jack Cronin,1901,3.88,2.71,1.17
Bret Saberhagen,1998,3.96,2.79,1.17
Jeff Locke,2013,3.52,2.35,1.17
Rick Mahler,1987,5.11,3.94,1.17
Weldon Henley,1903,4.24,3.07,1.17
Elmer Jacobs,1924,3.72,2.55,1.17
Mike Hampton,2001,5.41,4.24,1.17
Jon Niese,2011,4.30,3.13,1.17
Skip Lockwood,1972,3.66,2.49,1.17
George McConnell,1912,2.66,1.49,1.17
Steve Trout,1986,5.14,3.97,1.17
Ramon Ortiz,2006,5.57,4.40,1.17
Edwin Jackson,2008,4.37,3.20,1.17
Erasmo Ramirez,2015,3.51,2.34,1.17
Sloppy Thurston,1932,4.31,3.14,1.17
Moose Haas,1982,4.57,3.40,1.17
Jacob Turner,2013,3.74,2.57,1.17
Chris Holt,1999,4.50,3.33,1.17
Jesse Chavez,2015,4.37,3.20,1.17
Vern Kennedy,1935,3.61,2.44,1.17
Barry Zito,2008,5.15,3.98,1.17
Bucky Brandon,1967,4.46,3.29,1.17
Bill Gullickson,1985,3.52,2.35,1.17
Zack Greinke,2011,3.83,2.66,1.17
Don Cardwell,1962,5.19,4.02,1.17
Julian Tavarez,2001,4.27,3.10,1.17
Bill Bailey,1914,3.37,2.20,1.17
Scott Olsen,2006,4.04,2.87,1.17
Damian Moss,2002,3.50,2.33,1.17
Mark Gardner,1996,4.48,3.31,1.17
J.A. Happ,2017,3.53,2.36,1.17
Flint Rhem,1928,4.00,2.83,1.17
Danny MacFayden,1939,3.84,2.67,1.17
Rip Sewell,1946,3.77,2.60,1.17
Clarke Schmidt,2023,4.66,3.49,1.17
Jered Weaver,2008,4.33,3.16,1.17
Carl Hubbell,1930,4.19,3.02,1.17
Ray Burris,1978,4.94,3.77,1.17
Kevin Gross,1985,3.45,2.28,1.17
Jack Morris,1989,4.86,3.69,1.17
Luke Walker,1970,3.14,1.97,1.17
Brett Tomko,2003,5.02,3.85,1.17
Jeremy Hellickson,2015,4.62,3.45,1.17
Jack Wilson,1939,5.04,3.87,1.17
Ed Wells,1933,4.73,3.56,1.17
Zach Duke,2009,4.06,2.89,1.17
Nathan Eovaldi,2021,3.75,2.58,1.17
Michael Wacha,2017,4.13,2.96,1.17
Bill Laskey,1983,4.19,3.02,1.17
John Danks,2010,3.72,2.55,1.17
Ian Kennedy,2013,4.91,3.74,1.17
Ken Hunt,1961,3.89,2.72,1.17
Lefty Grove,1925,5.21,4.04,1.17
Aaron Sele,2002,4.89,3.72,1.17
Dave LaPoint,1990,4.12,2.95,1.17
Joaquin Andujar,1977,3.71,2.54,1.17
Gene Conley,1957,3.39,2.22,1.17
Ray Crone,1956,4.26,3.09,1.17
John Dopson,1989,4.07,2.90,1.17
Trevor Williams,2023,5.55,4.38,1.17
Mickey Haefner,1943,2.10,0.93,1.17
Erik Bedard,2011,3.62,2.45,1.17
Eduardo Rodriguez,2017,4.22,3.05,1.17
Dustin Moseley,2011,3.30,2.13,1.17
Roger Clemens,2000,3.70,2.53,1.17
Stubby Overmire,1950,3.13,1.96,1.17
Ellis Kinder,1947,4.11,2.94,1.17
Ron Herbel,1964,3.08,1.91,1.17
Syl Johnson,1935,3.68,2.51,1.17
Mike Caldwell,1975,5.02,3.85,1.17
Jason Jennings,2003,5.11,3.94,1.17
Scott Kazmir,2013,4.04,2.87,1.17
Doyle Alexander,1983,4.87,3.70,1.17
Jerad Eickhoff,2017,4.71,3.54,1.17
Dan Straily,2018,4.12,2.95,1.17
Bill Pulsipher,1995,3.98,2.81,1.17
Rube Marquard,1922,5.33,4.16,1.17
Randy Johnson,1989,4.85,3.68,1.17
Earl Wilson,1970,4.74,3.57,1.17
Jeffrey Springs,2022,2.66,1.49,1.17
Reb Russell,1918,2.86,1.69,1.17
Vance Worley,2014,2.73,1.56,1.17
Erik Hanson,1992,4.85,3.68,1.17
Tully Sparks,1901,3.65,2.48,1.17
Bob Knepper,1979,4.64,3.47,1.17
Johnny Werts,1927,4.13,2.96,1.17
Kevin Kobel,1974,4.29,3.12,1.17
Kyle Lohse,2002,4.14,2.97,1.17
Edinson Volquez,2014,3.07,1.90,1.17
Al Schulz,1916,3.70,2.53,1.17
Dean Chance,1962,3.10,1.93,1.17
Andy Ashby,1994,3.40,2.23,1.17
Jon Garland,2008,4.90,3.73,1.17
Fergie Jenkins,1983,4.26,3.09,1.17
Jeff D'Amico,1997,4.71,3.54,1.17
Wynn Hawkins,1961,4.37,3.20,1.17
Kendall Graveman,2016,4.11,2.94,1.17
Wily Peralta,2014,3.53,2.36,1.17
Lucas Giolito,2019,3.41,2.24,1.17
Burleigh Grimes,1931,3.71,2.54,1.17
Cy Barger,1914,4.35,3.18,1.17
Hideo Nomo,1999,4.54,3.37,1.17
Rube Melton,1944,3.67,2.50,1.17
Ryan Dempster,2011,4.80,3.63,1.17
Pedro Martinez,2004,3.90,2.73,1.17
Ike Delock,1960,4.88,3.71,1.17
Merrill Kelly,2019,4.42,3.25,1.17
Ron Guidry,1977,2.84,1.67,1.17
Rolando Arrojo,1998,3.56,2.39,1.17
Beany Jacobson,1904,3.69,2.52,1.17
Bill Carrick,1902,4.80,3.63,1.17
Joe Engel,1913,2.97,1.80,1.17
Richard Dotson,1988,5.15,3.98,1.17
Don Kirkwood,1976,4.73,3.56,1.17
Bert Blyleven,1970,3.08,1.91,1.17
Red Ruffing,1930,4.62,3.45,1.17
Kyle Hendricks,2023,3.74,2.57,1.17
Carlos Silva,2006,6.13,4.96,1.17
Albie Lopez,2001,4.81,3.64,1.17
Jim Bagby,1938,4.48,3.31,1.17
Jon Garland,2006,4.48,3.31,1.17
Ben McDonald,1994,4.06,2.89,1.17
Frank Castillo,2001,4.21,3.04,1.17
Lefty Williams,1918,2.81,1.65,1.16
Matt Cain,2006,4.20,3.04,1.16
Tommy Hanson,2009,2.89,1.73,1.16
Don Larsen,1959,4.13,2.97,1.16
Roy Oswalt,2011,3.69,2.53,1.16
Shohei Ohtani,2023,3.14,1.98,1.16
Dutch Ruether,1924,3.93,2.77,1.16
Carlos Rodon,2016,4.04,2.88,1.16
Taijuan Walker,2022,3.49,2.33,1.16
Don Sutton,1987,4.66,3.50,1.16
Hugh Mulcahy,1939,5.02,3.86,1.16
Jason Schmidt,1997,4.60,3.44,1.16
Dwight Gooden,1984,2.60,1.44,1.16
Bob Purkey,1957,3.98,2.82,1.16
Joe Coleman,1967,4.78,3.62,1.16
Kip Wells,2005,5.09,3.93,1.16
CC Sabathia,2001,4.39,3.23,1.16
Jeff Robinson,1990,5.52,4.36,1.16
Ray Francis,1922,4.38,3.22,1.16
Carl Fischer,1933,3.85,2.69,1.16
Kelvim Escobar,2007,3.40,2.24,1.16
Scott Schoeneweis,2000,5.45,4.29,1.16
Nate Robertson,2007,4.76,3.60,1.16
Kyle Lohse,2003,4.61,3.45,1.16
Mark Mulder,2003,3.13,1.97,1.16
Pedro Martinez,2003,2.22,1.06,1.16
Scott Sanderson,1986,4.47,3.31,1.16
Ernie Shore,1914,2.09,0.93,1.16
Jake Peavy,2015,3.58,2.42,1.16
Chris Hammond,1995,3.83,2.67,1.16
Chan Ho Park,1999,5.23,4.07,1.16
Curt Young,1986,3.55,2.39,1.16
Edwin Jackson,2013,4.98,3.82,1.16
Freddie Fitzsimmons,1930,4.34,3.18,1.16
Marco Estrada,2018,5.64,4.48,1.16
John Smiley,1996,3.61,2.45,1.16
Stan Williams,1968,2.50,1.34,1.16
Larry Jackson,1955,4.93,3.77,1.16
Jim Clancy,1981,4.90,3.74,1.16
CC Sabathia,2018,3.65,2.49,1.16
Johan Santana,2010,2.98,1.82,1.16
Juan Guzman,1993,3.99,2.83,1.16
Bruce Ruffin,1990,5.24,4.08,1.16
Bud Daley,1961,4.62,3.46,1.16
Frank Lary,1963,3.28,2.12,1.16
Joaquin Andujar,1986,3.87,2.71,1.16
Tiny Osborne,1923,4.53,3.37,1.16
Matt Harrison,2011,3.43,2.27,1.16
John Curtis,1975,3.61,2.45,1.16
Jim Perry,1968,2.39,1.23,1.16
Paul Byrd,2006,4.88,3.72,1.16
Jarrod Parker,2012,3.47,2.31,1.16
Rick Rhoden,1987,3.91,2.75,1.16
Don Cardwell,1959,4.14,2.98,1.16
Allan Anderson,1990,4.53,3.37,1.16
Bob Grim,1954,3.50,2.34,1.16
Pete Redfern,1981,4.02,2.86,1.16
Larry Christenson,1975,3.83,2.67,1.16
Barry Zito,2007,4.55,3.39,1.16
Dan Haren,2012,4.33,3.17,1.16
Bert Blyleven,1983,3.91,2.75,1.16
Sterling Hitchcock,1997,5.26,4.10,1.16
Eric Rasmussen,1976,3.29,2.13,1.16
John Denny,1979,4.85,3.69,1.16
Juan Guzman,1998,4.35,3.19,1.16
Paul Erickson,1947,4.46,3.30,1.16
Phil Regan,1964,5.26,4.10,1.16
Tom Milone,2012,3.74,2.58,1.16
Chuck Stobbs,1949,3.81,2.65,1.16
Kent Mercker,1994,3.29,2.13,1.16
Barry Zito,2012,4.15,2.99,1.16
Luke Hamlin,1937,3.52,2.36,1.16
Kris Benson,1999,4.07,2.91,1.16
Danny Duffy,2015,4.35,3.19,1.16
Joe Genewich,1925,3.65,2.49,1.16
Gene Schott,1935,3.82,2.66,1.16
Dutch Leonard,1946,3.61,2.45,1.16
Brian Moehler,1997,4.67,3.51,1.16
Woodie Fryman,1966,3.93,2.77,1.16
Joe Coleman,1948,4.14,2.98,1.16
Kirk McCaskill,1991,4.26,3.10,1.16
Jumbo Elliott,1931,4.58,3.42,1.16
Terry Mulholland,1990,3.52,2.36,1.16
John Lackey,2003,4.63,3.47,1.16
Randy Johnson,2006,5.00,3.84,1.16
William VanLandingham,1996,5.40,4.24,1.16
John Denny,1981,3.15,1.99,1.16
John Buzhardt,1963,2.24,1.08,1.16
Bob Chesnes,1949,6.03,4.87,1.16
Erik Hanson,1996,5.41,4.25,1.16
Gio Gonzalez,2014,3.57,2.41,1.16
Bob Shirley,1977,3.80,2.64,1.16
Jamie Moyer,1987,5.23,4.07,1.16
Ernie Broglio,1959,4.33,3.17,1.16
Jason Marquis,2009,4.04,2.88,1.16
Odalis Perez,2008,4.34,3.18,1.16
Bob Feller,1954,3.09,1.93,1.16
Scipio Spinks,1972,2.67,1.51,1.16
Joey Jay,1963,4.18,3.02,1.16
Dave Morehead,1963,3.81,2.65,1.16
Bill Bernhard,1903,2.09,0.93,1.16
Chief Johnson,1914,3.33,2.17,1.16
Roger Pavlik,1995,4.37,3.21,1.16
Burleigh Grimes,1919,3.55,2.39,1.16
Cy Blanton,1941,4.54,3.38,1.16
Jim Hearn,1954,3.94,2.79,1.15
Red Ames,1917,3.08,1.93,1.15
John Denny,1982,4.87,3.72,1.15
Steve Avery,1995,4.67,3.52,1.15
Bill Gogolewski,1971,2.78,1.63,1.15
Charles Nagy,1998,5.22,4.07,1.15
Jack Knott,1939,3.98,2.83,1.15
Neil Allen,1983,4.02,2.87,1.15
Tom Rogers,1919,4.53,3.38,1.15
Jack Armstrong,1990,3.47,2.32,1.15
Chris Heston,2015,3.95,2.80,1.15
Matt Harvey,2015,2.71,1.56,1.15
Orville Jorgens,1936,4.37,3.22,1.15
Warren Spahn,1946,2.72,1.57,1.15
Mike Thurman,1999,4.11,2.96,1.15
Todd Stottlemyre,1997,3.88,2.73,1.15
Fred Baczewski,1954,4.70,3.55,1.15
Johnny Humphries,1944,3.50,2.35,1.15
Gaylord Perry,1983,4.64,3.49,1.15
John Thomson,2002,4.71,3.56,1.15
Tim Belcher,1994,5.89,4.74,1.15
Eric Milton,2000,4.86,3.71,1.15
Roger Wolff,1946,2.58,1.43,1.15
Ed Willett,1914,4.49,3.34,1.15
Adam Wainwright,2007,3.70,2.55,1.15
Cory Lidle,2004,4.90,3.75,1.15
Bill Harris,1932,3.93,2.78,1.15
John Stuper,1982,3.43,2.28,1.15
Jim Rooker,1977,3.08,1.93,1.15
Urban Shocker,1920,2.86,1.71,1.15
Byron Houck,1913,4.50,3.35,1.15
Richard Dotson,1989,4.31,3.16,1.15
Sterling Hitchcock,1998,3.90,2.75,1.15
Brian Anderson,2004,5.88,4.73,1.15
Brad Keller,2018,3.28,2.13,1.15
Rubby de la Rosa,2015,4.67,3.52,1.15
Bob Kuzava,1949,3.75,2.60,1.15
Jameson Taillon,2023,4.97,3.82,1.15
Brad Keller,2019,4.19,3.04,1.15
Juan Guzman,1994,5.68,4.53,1.15
Ray Scarborough,1946,3.42,2.27,1.15
Brian Moehler,2000,4.50,3.35,1.15
Clayton Kershaw,2022,2.28,1.13,1.15
Hank Borowy,1942,2.74,1.59,1.15
Jerry Garvin,1978,5.92,4.77,1.15
Red Lucas,1937,4.23,3.08,1.15
Steve Trachsel,2006,4.97,3.82,1.15
Andy Pettitte,2003,4.02,2.87,1.15
Cliff Fannin,1948,4.36,3.21,1.15
Jonathan Sanchez,2009,4.35,3.20,1.15
George Blaeholder,1934,4.34,3.19,1.15
Hugh McQuillan,1926,3.82,2.67,1.15
John Lackey,2017,4.56,3.41,1.15
Miguel Batista,2003,3.47,2.32,1.15
Murry Dickson,1953,4.75,3.60,1.15
Leo Kiely,1954,3.90,2.75,1.15
George Earnshaw,1934,4.39,3.24,1.15
Camilo Pascual,1960,2.95,1.80,1.15
Allen Ripley,1982,3.64,2.49,1.15
Adam Eaton,2007,6.29,5.14,1.15
Dave LaPoint,1989,5.62,4.47,1.15
James Baldwin,2001,4.46,3.31,1.15
John Maine,2007,3.91,2.76,1.15
Clint Hartung,1948,3.99,2.84,1.15
Steve Swetonic,1933,3.59,2.44,1.15
Alex Kellner,1954,5.39,4.24,1.15
Eddie Smith,1946,2.96,1.81,1.15
Paul Abbott,2001,4.30,3.15,1.15
Bronson Arroyo,2005,4.56,3.41,1.15
Alex Fernandez,1995,3.80,2.65,1.15
Stubby Overmire,1945,3.93,2.78,1.15
Bill Wight,1948,4.92,3.77,1.15
Kyle Wright,2022,3.19,2.04,1.15
Kent Mercker,1998,4.99,3.84,1.15
Vida Blue,1986,3.27,2.12,1.15
Bert Humphries,1914,2.38,1.23,1.15
Bruce Chen,2005,3.84,2.69,1.15
Doc Medich,1982,5.04,3.89,1.15
Don Kaiser,1956,3.73,2.58,1.15
Bill Parsons,1972,3.78,2.63,1.15
Spencer Strider,2023,3.86,2.71,1.15
Hideo Nomo,2000,4.76,3.61,1.15
Matt Garza,2013,3.82,2.67,1.15
Blue Moon Odom,1970,3.80,2.65,1.15
Syl Johnson,1932,5.04,3.89,1.15
Milt Gaston,1933,4.17,3.02,1.15
Curt Davis,1941,1.97,0.82,1.15
David Price,2018,3.58,2.43,1.15
Gary Bell,1960,4.00,2.85,1.15
Johnny Cueto,2022,3.29,2.14,1.15
Steve Stone,1974,4.28,3.13,1.15
Jordan Zimmermann,2013,3.25,2.10,1.15
Omar Daal,1998,2.96,1.81,1.15
Joe Saunders,2009,4.60,3.45,1.15
Bob Ojeda,1989,3.47,2.32,1.15
Joe Haynes,1946,4.01,2.86,1.15
Paul Moskau,1978,4.05,2.90,1.15
Ted Lyons,1935,3.12,1.97,1.15
Kyle Lohse,2014,3.54,2.39,1.15
Dan Petry,1981,3.06,1.91,1.15
Brett Tomko,1998,4.44,3.29,1.15
Firpo Marberry,1930,4.01,2.86,1.15
George Winter,1903,3.43,2.29,1.14
Russ Christopher,1943,3.41,2.27,1.14
Mike Boddicker,1983,2.79,1.65,1.14
Gary Nolan,1969,3.43,2.29,1.14
Carlos Rodon,2022,2.88,1.74,1.14
Ray Kolp,1921,4.61,3.47,1.14
Don Mossi,1962,4.23,3.09,1.14
Johnny Vander Meer,1946,3.21,2.07,1.14
Frankie Montas,2021,3.37,2.23,1.14
J.A. Happ,2015,3.63,2.49,1.14
Bucky Brandon,1966,3.02,1.88,1.14
Walt Masterson,1952,3.94,2.80,1.14
Rob Bell,2001,6.67,5.53,1.14
Kyle Lohse,2007,4.66,3.52,1.14
Ray Burris,1981,3.10,1.96,1.14
Moe Drabowsky,1958,4.54,3.40,1.14
Kevin Slowey,2008,3.99,2.85,1.14
Roy Wilkinson,1921,5.03,3.89,1.14
Don Johnson,1951,4.73,3.59,1.14
Bill Singer,1975,4.95,3.81,1.14
Corky Valentine,1954,4.32,3.18,1.14
Danny McDevitt,1957,2.77,1.63,1.14
Jeff Weaver,2000,4.16,3.02,1.14
Roy Halladay,2005,2.41,1.27,1.14
Bartolo Colon,2005,3.48,2.34,1.14
Bert Blyleven,1988,5.43,4.29,1.14
Kenshin Kawakami,2009,3.97,2.83,1.14
Rube Marquard,1923,4.00,2.86,1.14
Storm Davis,1985,4.45,3.31,1.14
Tommy Thomas,1936,5.47,4.33,1.14
Willis Hudlin,1937,3.87,2.73,1.14
Yovani Gallardo,2011,3.52,2.38,1.14
Percy Jones,1922,4.93,3.79,1.14
Dick Woodson,1973,3.95,2.81,1.14
Bill Beckmann,1939,5.47,4.33,1.14
Joaquin Andujar,1976,3.56,2.42,1.14
Hector Santiago,2016,4.70,3.56,1.14
Chuck Stobbs,1953,3.44,2.30,1.14
Derek Lowe,2009,4.67,3.53,1.14
Alex Wood,2021,3.83,2.69,1.14
Tommy Bridges,1941,3.31,2.17,1.14
Kevin Ritz,1996,5.28,4.14,1.14
Mike Garcia,1956,3.66,2.52,1.14
Ron Bryant,1971,3.94,2.80,1.14
Sonny Gray,2017,3.55,2.41,1.14
Dixie Davis,1924,4.67,3.53,1.14
Jackie Brown,1976,4.57,3.43,1.14
Dizzy Trout,1948,3.56,2.42,1.14
Frank Castillo,2000,3.61,2.47,1.14
Tom Seaton,1912,3.47,2.33,1.14
Bronson Arroyo,2007,4.23,3.09,1.14
